gene_id,gene_symbol
ENSG00000229676.3,ZNF492
ENSG00000120832.11,MTERF2
ENSG00000123600.21,METTL8
ENSG00000249690.1,LOC729558
ENSG00000149212.12,SESN3
ENSG00000198026.8,ZNF335
ENSG00000101216.11,GMEB2
ENSG00000130340.17,SNX9
ENSG00000207475.1,SNORA80E
ENSG00000116729.14,WLS
ENSG00000104368.19,PLAT
ENSG00000244296.3,RN7SL168P
ENSG00000229236.4,TTTY10
ENSG00000169224.13,GCSAML
ENSG00000155903.14,RASA2
ENSG00000113649.14,TCERG1
ENSG00000243649.10,CFB
ENSG00000255382.3,LINC02734
ENSG00000006740.18,ARHGAP44
ENSG00000264614.1,MIR5588
ENSG00000245937.11,SLC12A2-DT
ENSG00000174963.18,ZIC4
ENSG00000288869.3,SMANTIS
ENSG00000163995.22,ABLIM2
ENSG00000155621.15,C9orf85
ENSG00000165240.22,ATP7A
ENSG00000178363.5,CALML3
ENSG00000132185.18,FCRLA
ENSG00000217930.8,PAM16
ENSG00000176125.7,UFSP1
ENSG00000137478.15,FCHSD2
ENSG00000179922.6,ZNF784
ENSG00000106004.5,HOXA5
ENSG00000169696.16,ASPSCR1
ENSG00000131370.16,SH3BP5
ENSG00000135164.19,DMTF1
ENSG00000262209.3,PCDHGB3
ENSG00000120053.12,GOT1
ENSG00000121236.21,TRIM6
ENSG00000256651.1,LOC100420580
ENSG00000215277.9,RNF212B
ENSG00000110429.14,FBXO3
ENSG00000176182.6,MYPOP
ENSG00000197885.11,NKIRAS1
ENSG00000244503.1,EEF1A1P45
ENSG00000221821.4,C6orf226
ENSG00000121406.9,ZNF549
ENSG00000140932.10,CMTM2
ENSG00000099821.14,POLRMT
ENSG00000138032.21,PPM1B
ENSG00000134324.12,LPIN1
ENSG00000188738.16,FSIP2
ENSG00000230701.2,FBXW4P1
ENSG00000231043.3,LOC644456
ENSG00000168530.16,MYL1
ENSG00000286244.2,LOC112268419
ENSG00000065802.12,ASB1
ENSG00000132000.14,PODNL1
ENSG00000152454.4,ZNF256
ENSG00000173811.11,CCDC13-AS1
ENSG00000245384.3,CXXC4-AS1
ENSG00000228149.1,RPL3P1
ENSG00000143149.13,ALDH9A1
ENSG00000173728.11,SPMIP3
ENSG00000136527.19,TRA2B
ENSG00000249915.9,PDCD6
ENSG00000187713.7,TMEM203
ENSG00000234390.5,USP27X-DT
ENSG00000214941.8,ZSWIM7
ENSG00000276531.1,SNX19P4
ENSG00000103429.11,BFAR
ENSG00000204315.4,FKBPL
ENSG00000258471.2,LOC101929718
ENSG00000073578.18,SDHA
ENSG00000091009.8,RBM27
ENSG00000255153.1,TOLLIP-DT
ENSG00000261740.7,BOLA2-SMG1P6
ENSG00000168970.22,JMJD7-PLA2G4B
ENSG00000165030.5,NFIL3
ENSG00000172840.7,PDP2
ENSG00000130768.15,SMPDL3B
ENSG00000007341.19,ST7L
ENSG00000245105.5,A2M-AS1
ENSG00000254004.7,ZNF260
ENSG00000174231.18,PRPF8
ENSG00000127774.7,EMC6
ENSG00000233968.10,LOC101928834
ENSG00000167359.8,OR51I1
ENSG00000110777.12,POU2AF1
ENSG00000131748.16,STARD3
ENSG00000100462.16,PRMT5
ENSG00000222004.8,LINC02860
ENSG00000144681.11,STAC
ENSG00000172159.16,FRMD3
ENSG00000148218.16,ALAD
ENSG00000291173.2,CASP4LP
ENSG00000240654.6,C1QTNF9
ENSG00000212195.2,LOC124904154
ENSG00000181666.19,ZNF875
ENSG00000115947.14,ORC4
ENSG00000270170.2,NCBP2AS2
ENSG00000106993.12,CDC37L1
ENSG00000183340.7,JRKL
ENSG00000143297.19,FCRL5
ENSG00000107372.13,ZFAND5
ENSG00000150347.17,ARID5B
ENSG00000177410.14,ZFAS1
ENSG00000088280.21,ASAP3
ENSG00000197568.16,ANKRD13C-DT
ENSG00000221886.4,FAM200C
ENSG00000204560.10,DHX16
ENSG00000243566.7,UPK3B
ENSG00000106328.10,FSCN3
ENSG00000276076.6,LOC102724652
ENSG00000123838.11,C4BPA
ENSG00000139173.10,TMEM117
ENSG00000116752.6,BCAS2
ENSG00000204131.11,NHSL2
ENSG00000273675.1,LOC100419913
ENSG00000139797.8,RNF113B
ENSG00000183807.8,FAM162B
ENSG00000199535.1,RNA5SP305
ENSG00000198336.9,MYL4
ENSG00000227517.8,LINC01483
ENSG00000272636.5,DOC2B
ENSG00000136872.21,ALDOB
ENSG00000290951.2,STAG3L1
ENSG00000214049.9,UCA1
ENSG00000174748.22,RPL15
ENSG00000141503.17,MINK1
ENSG00000122786.20,CALD1
ENSG00000187325.5,TAF9B
ENSG00000102010.15,BMX
ENSG00000187866.10,PABIR1
ENSG00000134539.17,KLRD1
ENSG00000230124.8,ACBD6
ENSG00000168491.10,CCDC110
ENSG00000137872.17,SEMA6D
ENSG00000291034.2,GYG2P1
ENSG00000198626.19,RYR2
ENSG00000236461.2,LOC101928748
ENSG00000144407.10,PTH2R
ENSG00000168216.13,LMBRD1
ENSG00000226627.3,SHANK2-AS1
ENSG00000031691.7,CENPQ
ENSG00000253059.1,LOC124900348
ENSG00000103037.12,SETD6
ENSG00000073536.18,NLE1
ENSG00000129968.17,ABHD17A
ENSG00000013016.16,EHD3
ENSG00000113525.10,IL5
ENSG00000003147.19,ICA1
ENSG00000151292.19,CSNK1G3
ENSG00000250303.7,LINC02762
ENSG00000232053.8,LOC105375523
ENSG00000100359.21,SGSM3
ENSG00000149761.9,NUDT22
ENSG00000168348.4,INSM2
ENSG00000205339.10,IPO7
ENSG00000007520.4,TSR3
ENSG00000108509.21,CAMTA2
ENSG00000139168.9,ZCRB1
ENSG00000178665.16,ZNF713
ENSG00000235784.2,HNRNPA1P29
ENSG00000240445.6,FOXO3B
ENSG00000275410.6,HNF1B
ENSG00000160336.17,ZNF761
ENSG00000121486.12,TRMT1L
ENSG00000072133.12,RPS6KA6
ENSG00000231562.1,RPL7AP44
ENSG00000251237.1,B3GNTL1P1
ENSG00000198010.13,DLGAP2
ENSG00000177112.10,IRAG1-AS1
ENSG00000165406.16,MARCHF8
ENSG00000242689.3,CNTF
ENSG00000185453.13,ZSWIM9
ENSG00000135940.7,COX5B
ENSG00000091039.17,OSBPL8
ENSG00000244462.8,RBM12
ENSG00000164465.19,DCBLD1
ENSG00000106484.16,MEST
ENSG00000207234.1,RNU6-125P
ENSG00000149476.16,TKFC
ENSG00000198840.2,ND3
ENSG00000270300.3,PHACTR2P1
ENSG00000164056.11,SPRY1
ENSG00000176834.14,VSIG10
ENSG00000271044.1,HMGB1P43
ENSG00000291049.2,FAM86B3P
ENSG00000131116.12,ZNF428
ENSG00000013583.10,HEBP1
ENSG00000213287.3,LOC101929104
ENSG00000231185.10,SPRY4-AS1
ENSG00000231383.2,FGF12-AS1
ENSG00000238109.1,RNF14P3
ENSG00000228568.1,RPS15AP13
ENSG00000285886.1,LOC124901671
ENSG00000152061.24,RABGAP1L
ENSG00000082258.13,CCNT2
ENSG00000166192.15,SENP8
ENSG00000203506.5,RBMS3-AS2
ENSG00000163956.13,LRPAP1
ENSG00000246130.2,TNFRSF10B-AS1
ENSG00000188542.10,DUSP28
ENSG00000124171.9,PARD6B
ENSG00000207815.1,MIR563
ENSG00000164690.8,SHH
ENSG00000156466.11,GDF6
ENSG00000174547.13,MRPL11
ENSG00000221375.1,RNU6ATAC23P
ENSG00000162706.13,CADM3
ENSG00000115368.10,WDR75
ENSG00000183032.12,SLC25A21
ENSG00000168255.20,POLR2J3-UPK3BL2
ENSG00000283418.1,LOC124906339
ENSG00000247157.8,LINC01252
ENSG00000275066.5,SYNRG
ENSG00000138771.16,SHROOM3
ENSG00000267253.1,WHSC1L2P
ENSG00000267169.3,ADGRL1-AS1
ENSG00000173480.11,ZNF417
ENSG00000147041.12,SYTL5
ENSG00000198455.5,ZXDB
ENSG00000235413.3,KRT18P63
ENSG00000287382.2,LOC105377663
ENSG00000197343.11,ZNF655
ENSG00000089250.20,NOS1
ENSG00000258725.2,PRC1-AS1
ENSG00000152380.10,FAM151B
ENSG00000110107.9,PRPF19
ENSG00000128294.16,TPST2
ENSG00000007933.13,FMO3
ENSG00000174358.16,SLC6A19
ENSG00000237499.8,WAKMAR2
ENSG00000178719.17,GRINA
ENSG00000252847.1,RNU2-46P
ENSG00000259070.10,LINC00639
ENSG00000200070.1,RNU4-80P
ENSG00000196296.14,ATP2A1
ENSG00000184708.18,EIF4ENIF1
ENSG00000102387.16,TAF7L
ENSG00000182484.15,WASH6P
ENSG00000241943.2,RN7SL188P
ENSG00000258343.3,SNRPF-DT
ENSG00000128944.14,KNSTRN
ENSG00000145020.16,AMT
ENSG00000101752.13,MIB1
ENSG00000139915.22,MDGA2
ENSG00000185324.22,CDK10
ENSG00000269343.9,ZNF587B
ENSG00000228168.1,HNRNPA1P21
ENSG00000083642.19,PDS5B
ENSG00000267855.6,NDUFA7
ENSG00000107854.7,TNKS2
ENSG00000250486.6,FAM218A
ENSG00000250251.7,PKD1P6
ENSG00000178662.16,CSRNP3
ENSG00000139055.7,ERP27
ENSG00000130940.15,CASZ1
ENSG00000207563.1,MIR23B
ENSG00000231333.2,RPL34P6
ENSG00000244586.1,WNT5A-AS1
ENSG00000155329.12,ZCCHC10
ENSG00000273125.3,LINC01990
ENSG00000064205.11,CCN5
ENSG00000099330.9,OCEL1
ENSG00000171236.10,LRG1
ENSG00000158008.10,EXTL1
ENSG00000221038.1,RNU6ATAC7P
ENSG00000249592.8,PCGF3-AS1
ENSG00000158467.17,AHCYL2
ENSG00000247595.5,MISFA
ENSG00000158764.7,ITLN2
ENSG00000114805.18,PLCH1
ENSG00000226581.5,LINC02848
ENSG00000100304.13,TTLL12
ENSG00000075290.8,WNT8B
ENSG00000253967.2,LINC03020
ENSG00000175893.13,ZDHHC21
ENSG00000177721.5,ANXA2R
ENSG00000149231.16,CCDC82
ENSG00000112139.17,MDGA1
ENSG00000263615.1,MIR4306
ENSG00000233429.9,HOTAIRM1
ENSG00000157837.16,SPPL3
ENSG00000167130.18,DOLPP1
ENSG00000095261.14,PSMD5
ENSG00000198805.13,PNP
ENSG00000185739.13,SRL
ENSG00000126790.12,L3HYPDH
ENSG00000143575.16,HAX1
ENSG00000157388.20,CACNA1D
ENSG00000181143.17,MUC16
ENSG00000171714.13,ANO5
ENSG00000124134.9,KCNS1
ENSG00000224072.1,VEZTP1
ENSG00000224316.1,GTF2IP5
ENSG00000114520.11,SNX4
ENSG00000162620.16,LRRIQ3
ENSG00000224122.5,POU6F2-AS1
ENSG00000291317.1,TMEM276
ENSG00000165512.5,ZNF22
ENSG00000168010.11,ATG16L2
ENSG00000230071.2,RPL4P6
ENSG00000213397.12,HAUS7
ENSG00000147571.5,CRH
ENSG00000132254.13,ARFIP2
ENSG00000261838.6,LOC105371361
ENSG00000130518.18,IQCN
ENSG00000198538.11,ZNF28
ENSG00000102383.14,ZDHHC15
ENSG00000178021.11,TSPYL6
ENSG00000152822.15,GRM1
ENSG00000243592.1,RPL17P22
ENSG00000138039.15,LHCGR
ENSG00000266097.1,MIR5192
ENSG00000118246.14,FASTKD2
ENSG00000250318.1,RPL13AP26
ENSG00000134987.13,WDR36
ENSG00000115504.15,EHBP1
ENSG00000198886.2,ND4
ENSG00000166006.14,KCNC2
ENSG00000250635.2,CXXC5-AS1
ENSG00000120458.13,MSANTD2
ENSG00000185839.3,AK2P1
ENSG00000153246.13,PLA2R1
ENSG00000110628.16,SLC22A18
ENSG00000121335.12,PRB2
ENSG00000103707.10,MTFMT
ENSG00000252750.1,RNU7-70P
ENSG00000087274.19,ADD1
ENSG00000163281.12,GNPDA2
ENSG00000204248.12,COL11A2
ENSG00000216977.1,RPL21P65
ENSG00000149948.14,HMGA2
ENSG00000070961.17,ATP2B1
ENSG00000122026.12,RPL21
ENSG00000212384.1,SNORD113-2
ENSG00000184986.12,TMEM121
ENSG00000159228.13,CBR1
ENSG00000288235.1,FAM106C
ENSG00000290763.2,SDHAP1
ENSG00000182165.21,TP53TG1
ENSG00000083307.12,GRHL2
ENSG00000108064.11,TFAM
ENSG00000158805.12,ZNF276
ENSG00000161970.15,RPL26
ENSG00000286615.4,LOC105379199
ENSG00000213090.2,SCYL2P1
ENSG00000157551.19,KCNJ15
ENSG00000156875.14,MFSD14A
ENSG00000267908.2,ZSCAN5DP
ENSG00000109452.13,INPP4B
ENSG00000115661.14,STK16
ENSG00000059758.8,CDK17
ENSG00000186684.14,CYP27C1
ENSG00000185666.16,SYN3
ENSG00000198786.2,ND5
ENSG00000241537.1,U2SURPP1
ENSG00000252800.1,LOC124900352
ENSG00000241307.1,RPL7AP24
ENSG00000164944.12,VIRMA
ENSG00000107443.16,CCNJ
ENSG00000204954.10,UQCC6
ENSG00000144182.17,LIPT1
ENSG00000265078.2,RN7SL664P
ENSG00000159788.20,RGS12
ENSG00000109758.9,HGFAC
ENSG00000182132.15,KCNIP1
ENSG00000104957.14,YJU2B
ENSG00000159873.10,CCDC117
ENSG00000228037.2,LOC100996583
ENSG00000233927.5,RPS28
ENSG00000202429.1,RNU4-48P
ENSG00000118017.4,A4GNT
ENSG00000106460.20,TMEM106B
ENSG00000126814.7,TRMT5
ENSG00000260898.7,ADPGK-AS1
ENSG00000267416.3,HEATR6-DT
ENSG00000242082.2,SLC5A4-AS1
ENSG00000146676.10,PURB
ENSG00000249487.8,LINC01586
ENSG00000242971.3,RN7SL233P
ENSG00000214694.13,ARHGEF33
ENSG00000181381.15,DDX60L
ENSG00000280055.2,LINC02912
ENSG00000149054.16,ZNF215
ENSG00000188501.12,LCTL
ENSG00000184436.12,THAP7
ENSG00000218991.1,CCNG1P1
ENSG00000225437.6,PACRG-AS2
ENSG00000185823.5,NPAP1
ENSG00000102890.16,ELMO3
ENSG00000198589.15,LRBA
ENSG00000167771.6,RCOR2
ENSG00000178222.14,RNF212
ENSG00000290474.2,GUSBP2
ENSG00000285852.2,LOC124902388
ENSG00000280798.1,LINC00294
ENSG00000129151.9,BBOX1
ENSG00000270531.1,CSTBP1
ENSG00000144736.14,SHQ1
ENSG00000222743.1,RNU6-1190P
ENSG00000007372.25,PAX6
ENSG00000134183.13,GNAT2
ENSG00000100416.15,TRMU
ENSG00000231621.4,ANKRD44-AS1
ENSG00000202538.1,RNU4-2
ENSG00000143198.13,MGST3
ENSG00000258843.2,LOC105370489
ENSG00000180921.7,FAM83H
ENSG00000227544.11,LINC03013
ENSG00000161328.11,LRRC56
ENSG00000253574.6,LOC105375781
ENSG00000167543.16,TP53I13
ENSG00000144810.16,COL8A1
ENSG00000198794.12,SCAMP5
ENSG00000083750.13,RRAGB
ENSG00000293597.3,LINC00970
ENSG00000177511.6,ST8SIA3
ENSG00000142166.15,IFNAR1
ENSG00000293200.1,SLED1
ENSG00000186130.5,ZBTB6
ENSG00000158417.12,EIF5B
ENSG00000105819.15,PMPCB
ENSG00000196284.18,SUPT3H
ENSG00000225630.1,MTND2P28
ENSG00000225423.1,TNPO1P1
ENSG00000092098.18,RNF31
ENSG00000113742.14,CPEB4
ENSG00000115289.14,PCGF1
ENSG00000224660.2,SH3BP5-AS1
ENSG00000231357.1,LOC100131264
ENSG00000240950.1,RPL8P3
ENSG00000073584.20,SMARCE1
ENSG00000175003.15,SLC22A1
ENSG00000119760.16,SUPT7L
ENSG00000234817.3,ECI2-DT
ENSG00000076685.19,NT5C2
ENSG00000212461.1,LOC124900332
ENSG00000186615.13,KTN1-AS1
ENSG00000222287.1,RNU6-1043P
ENSG00000145335.17,SNCA
ENSG00000091513.16,TF
ENSG00000214756.8,CSKMT
ENSG00000186230.7,ZNF749
ENSG00000185837.6,HDHD5-AS1
ENSG00000180914.11,OXTR
ENSG00000223003.1,RNA5SP184
ENSG00000256087.7,ZNF432
ENSG00000152102.18,FAM168B
ENSG00000180660.9,MAB21L1
ENSG00000207217.1,SNORA80D
ENSG00000143363.17,PRUNE1
ENSG00000250312.8,ZNF718
ENSG00000287201.2,LOC124902027
ENSG00000170099.6,SERPINA6
ENSG00000242170.3,RN7SL329P
ENSG00000085760.15,MTIF2
ENSG00000201570.1,RNU4-56P
ENSG00000197465.14,GYPE
ENSG00000119392.16,GLE1
ENSG00000262381.1,MTATP6P24
ENSG00000220918.1,LOC100422671
ENSG00000182492.16,BGN
ENSG00000183793.14,NPIPA5
ENSG00000066230.12,SLC9A3
ENSG00000110063.10,DCPS
ENSG00000229014.3,RPL30P13
ENSG00000103226.19,NOMO3
ENSG00000230969.3,LINC02090
ENSG00000100997.20,ABHD12
ENSG00000163820.16,FYCO1
ENSG00000117305.15,HMGCL
ENSG00000243687.1,RPL35AP10
ENSG00000203797.12,DDO
ENSG00000246379.10,GNAO1-DT
ENSG00000162413.17,KLHL21
ENSG00000205089.8,CCNI2
ENSG00000127837.10,AAMP
ENSG00000235940.1,MTND1P21
ENSG00000134571.12,MYBPC3
ENSG00000183569.18,SERHL2
ENSG00000136098.18,NEK3
ENSG00000101751.11,POLI
ENSG00000248673.3,LINC01331
ENSG00000175311.7,ANKS4B
ENSG00000095739.11,BAMBI
ENSG00000177464.5,GPR4
ENSG00000171862.16,PTEN
ENSG00000183010.17,PYCR1
ENSG00000183837.10,PNMA3
ENSG00000089159.17,PXN
ENSG00000215068.11,ANXA2R-AS1
ENSG00000119514.7,GALNT12
ENSG00000104870.13,FCGRT
ENSG00000129535.13,NRL
ENSG00000161542.17,PRPSAP1
ENSG00000278746.1,RN7SL660P
ENSG00000253159.3,PCDHGA12
ENSG00000141179.14,PCTP
ENSG00000109743.11,BST1
ENSG00000163001.12,CFAP36
ENSG00000107130.10,NCS1
ENSG00000112787.14,FBRSL1
ENSG00000164162.14,ANAPC10
ENSG00000169683.8,LRRC45
ENSG00000223478.3,ZDHHC12-DT
ENSG00000293089.1,CCNYL6
ENSG00000140839.13,CLEC18B
ENSG00000078142.14,PIK3C3
ENSG00000187118.14,CMC1
ENSG00000187372.11,PCDHB13
ENSG00000089157.16,RPLP0
ENSG00000171914.17,TLN2
ENSG00000134452.20,FBH1
ENSG00000198890.9,PRMT6
ENSG00000081154.12,PCNP
ENSG00000220685.3,TFB2MP1
ENSG00000176244.7,ACBD7
ENSG00000207233.1,SNORA37
ENSG00000215533.9,LINC00189
ENSG00000248843.1,RPL7AP29
ENSG00000227375.7,DLG1-AS1
ENSG00000164182.12,NDUFAF2
ENSG00000146215.14,CRIP3
ENSG00000153993.14,SEMA3D
ENSG00000164647.9,STEAP1
ENSG00000151240.18,DIP2C
ENSG00000023191.17,RNH1
ENSG00000252237.1,RNU4-54P
ENSG00000007174.18,DNAH9
ENSG00000154265.16,ABCA5
ENSG00000142409.6,ZNF787
ENSG00000183474.16,GTF2H2C
ENSG00000137500.10,CCDC90B
ENSG00000136197.14,C7orf25
ENSG00000078967.13,UBE2D4
ENSG00000012504.15,NR1H4
ENSG00000258405.11,ZNF578
ENSG00000182944.18,EWSR1
ENSG00000223733.1,RPL18AP14
ENSG00000272620.2,AFAP1-AS1
ENSG00000107164.17,FUBP3
ENSG00000280145.4,LOC102724701
ENSG00000220867.1,HSPE1P26
ENSG00000170448.12,NFXL1
ENSG00000173137.12,ADCK5
ENSG00000136011.15,STAB2
ENSG00000188026.13,RILPL1
ENSG00000176593.9,ZNF606-AS1
ENSG00000141449.16,GREB1L
ENSG00000267296.3,CEBPA-DT
ENSG00000075303.13,SLC25A40
ENSG00000187792.5,ZNF70
ENSG00000107758.16,PPP3CB
ENSG00000126215.14,XRCC3
ENSG00000107159.14,CA9
ENSG00000225093.1,RPL3P7
ENSG00000117595.13,IRF6
ENSG00000235335.4,B3GALT1-AS1
ENSG00000142089.17,IFITM3
ENSG00000138413.14,IDH1
ENSG00000104679.12,R3HCC1
ENSG00000104886.12,PLEKHJ1
ENSG00000265727.2,RN7SL648P
ENSG00000012124.17,CD22
ENSG00000225431.2,LINC01671
ENSG00000170801.10,HTRA3
ENSG00000270379.6,HEATR9
ENSG00000179044.16,EXOC3L1
ENSG00000236880.1,RPS26P57
ENSG00000188312.15,CENPP
ENSG00000134453.16,RBM17
ENSG00000091583.11,APOH
ENSG00000231682.2,LINC01891
ENSG00000254854.2,NECTIN1-DT
ENSG00000254872.4,LINC02688
ENSG00000124383.11,MPHOSPH10
ENSG00000002822.16,MAD1L1
ENSG00000134240.12,HMGCS2
ENSG00000132463.15,GRSF1
ENSG00000135535.17,CD164
ENSG00000229419.1,RALGAPA1P1
ENSG00000182087.14,TMEM259
ENSG00000290603.2,CEACAM22P
ENSG00000100281.14,HMGXB4
ENSG00000170871.12,KIAA0232
ENSG00000167920.13,KRT10-AS1
ENSG00000102001.13,CACNA1F
ENSG00000078618.23,NRDC
ENSG00000167395.10,ZNF646
ENSG00000156876.10,SASS6
ENSG00000105202.9,FBL
ENSG00000231246.4,LINC02884
ENSG00000167700.9,MFSD3
ENSG00000136938.9,ANP32B
ENSG00000008438.5,PGLYRP1
ENSG00000132680.11,KHDC4
ENSG00000170790.6,OR10A2
ENSG00000201151.1,LOC124900460
ENSG00000088038.20,CNOT3
ENSG00000069248.12,NUP133
ENSG00000222035.5,KIAA2012-AS1
ENSG00000164068.16,RNF123
ENSG00000171453.20,POLR1C
ENSG00000226337.4,TMEM252-DT
ENSG00000119333.12,DYNC2I2
ENSG00000186193.9,SAPCD2
ENSG00000166797.12,CIAO2A
ENSG00000271303.2,SRXN1
ENSG00000237596.8,PDE7B-AS1
ENSG00000183347.15,GBP6
ENSG00000290662.2,MT1JP
ENSG00000143158.11,MPC2
ENSG00000141448.11,GATA6
ENSG00000239151.1,RNU7-195P
ENSG00000197329.12,PELI1
ENSG00000123297.20,TSFM
ENSG00000172345.14,STARD5
ENSG00000214087.10,ARL16
ENSG00000207696.1,MIR659
ENSG00000136478.9,TEX2
ENSG00000101017.15,CD40
ENSG00000152377.15,SPOCK1
ENSG00000137177.20,KIF13A
ENSG00000291046.2,MIPEPP3
ENSG00000213973.10,ZNF99
ENSG00000196724.13,ZNF418
ENSG00000119927.14,GPAM
ENSG00000170458.15,CD14
ENSG00000110497.15,AMBRA1
ENSG00000159885.14,ZNF222
ENSG00000143498.18,TAF1A
ENSG00000170832.13,USP32
ENSG00000229132.2,EIF4A1P10
ENSG00000225017.1,LOC100420057
ENSG00000222046.3,DCDC2B
ENSG00000251568.1,ALG3P1
ENSG00000112977.16,DAP
ENSG00000008988.11,RPS20
ENSG00000172057.10,ORMDL3
ENSG00000008300.17,CELSR3
ENSG00000148688.14,RPP30
ENSG00000245205.3,EEF1A1P4
ENSG00000139842.15,CUL4A
ENSG00000164129.12,NPY5R
ENSG00000257979.1,SNRPGP18
ENSG00000174292.13,TNK1
ENSG00000179399.16,GPC5
ENSG00000261924.2,LOC400627
ENSG00000225364.1,ATP6V0E1P1
ENSG00000108379.11,WNT3
ENSG00000283611.2,TMEM274P
ENSG00000225706.4,PTPRD-AS1
ENSG00000107537.14,PHYH
ENSG00000186009.5,ATP4B
ENSG00000108950.12,FAM20A
ENSG00000028116.18,VRK2
ENSG00000274286.2,ADRA2B
ENSG00000105974.13,CAV1
ENSG00000108231.14,LGI1
ENSG00000175097.9,RAG2
ENSG00000184735.7,DDX53
ENSG00000197140.15,ADAM32
ENSG00000202347.1,RNU1-16P
ENSG00000200047.1,RN7SKP115
ENSG00000274925.2,ZKSCAN2-DT
ENSG00000152969.21,JAKMIP1
ENSG00000039523.20,RIPOR1
ENSG00000145975.15,FAM217A
ENSG00000204520.14,MICA
ENSG00000100577.19,GSTZ1
ENSG00000103269.14,RHBDL1
ENSG00000260325.2,HSPB9
ENSG00000253982.4,CLN8-AS1
ENSG00000241217.3,RN7SL809P
ENSG00000141753.7,IGFBP4
ENSG00000234255.9,LOC105374780
ENSG00000141255.13,SPATA22
ENSG00000284858.1,LOC124901864
ENSG00000251147.1,TRPC6P7
ENSG00000069122.19,ADGRF5
ENSG00000111206.13,FOXM1
ENSG00000108452.1,ZNF29P
ENSG00000103599.20,IQCH
ENSG00000213676.13,ATF6B
ENSG00000102547.19,CAB39L
ENSG00000108556.10,CHRNE
ENSG00000099991.18,CABIN1
ENSG00000112367.12,FIG4
ENSG00000227502.5,MROCKI
ENSG00000164022.18,AIMP1
ENSG00000182752.10,PAPPA
ENSG00000255566.1,LOC100420899
ENSG00000270820.9,USP34-DT
ENSG00000171763.20,AFG2B
ENSG00000035687.10,ADSS2
ENSG00000082146.13,STRADB
ENSG00000241527.1,CA15P1
ENSG00000230749.6,MEIS1-AS2
ENSG00000118495.21,PLAGL1
ENSG00000125755.20,SYMPK
ENSG00000148143.13,ZNF462
ENSG00000181751.10,MACIR
ENSG00000172201.12,ID4
ENSG00000146576.13,INTS15
ENSG00000224914.5,LINC00863
ENSG00000008838.21,MED24
ENSG00000102174.10,PHEX
ENSG00000182985.19,CADM1
ENSG00000233148.2,SYF2P2
ENSG00000178093.14,TSSK6
ENSG00000186184.20,POLR1D
ENSG00000287110.4,ACAD9-DT
ENSG00000185250.16,PPIL6
ENSG00000238090.1,LOC100421336
ENSG00000110713.18,NUP98
ENSG00000184056.15,VPS33B
ENSG00000231729.1,ARHGEF9-IT1
ENSG00000277462.2,ZNF670
ENSG00000188394.8,GPR21
ENSG00000135482.7,ZC3H10
ENSG00000133302.13,SLF1
ENSG00000170961.7,HAS2
ENSG00000108984.16,MAP2K6
ENSG00000163462.19,TRIM46
ENSG00000143258.17,USP21
ENSG00000230133.3,LINC01721
ENSG00000162390.18,ACOT11
ENSG00000225893.1,RPS6P11
ENSG00000259009.5,TPRX2
ENSG00000244308.2,RN7SL762P
ENSG00000166004.15,CEP295
ENSG00000228995.1,MTND1P9
ENSG00000244229.1,RPL26P35
ENSG00000213529.3,RPL32P22
ENSG00000108175.19,ZMIZ1
ENSG00000293423.2,ABCA17P
ENSG00000151079.8,KCNA6
ENSG00000133703.14,KRAS
ENSG00000101856.10,PGRMC1
ENSG00000174125.9,TLR1
ENSG00000174132.10,FAM174A
ENSG00000197050.11,ZNF420
ENSG00000163083.6,INHBB
ENSG00000127954.13,STEAP4
ENSG00000248466.1,LOC651644
ENSG00000178343.5,SHISA3
ENSG00000270419.3,CAHM
ENSG00000162298.19,SYVN1
ENSG00000198089.16,SFI1
ENSG00000054803.4,CBLN4
ENSG00000263989.2,RN7SL615P
ENSG00000079689.15,SCGN
ENSG00000259764.2,PCSK6-AS1
ENSG00000177030.19,DEAF1
ENSG00000221676.1,RNU6ATAC
ENSG00000245522.2,LINC02709
ENSG00000142530.11,GARIN5A
ENSG00000110975.8,SYT10
ENSG00000126107.15,HECTD3
ENSG00000271146.1,BNIP3P45
ENSG00000236991.7,EDRF1-AS1
ENSG00000243373.3,RN7SL173P
ENSG00000231490.1,RPL7L1P2
ENSG00000228038.1,VN1R51P
ENSG00000090530.10,P3H2
ENSG00000262188.5,LINC01978
ENSG00000167664.9,TMIGD2
ENSG00000225037.1,EIF1AX-AS1
ENSG00000174943.11,KCTD13
ENSG00000186866.17,POFUT2
ENSG00000139218.18,SCAF11
ENSG00000133083.15,DCLK1
ENSG00000076043.11,REXO2
ENSG00000154133.15,ROBO4
ENSG00000214753.4,HNRNPUL2
ENSG00000182308.7,DCAF4L1
ENSG00000090273.14,NUDC
ENSG00000249201.3,TERLR1
ENSG00000080007.8,DDX43
ENSG00000013573.17,DDX11
ENSG00000124614.17,RPS10
ENSG00000176894.10,PXMP2
ENSG00000171044.11,XKR6
ENSG00000155827.12,RNF20
ENSG00000224389.9,C4B
ENSG00000229105.2,ASTN2-AS1
ENSG00000186439.16,TRDN
ENSG00000275562.1,SEPTIN7P12
ENSG00000273102.3,LOC124905013
ENSG00000229344.1,MTCO2P12
ENSG00000287159.2,LOC105370315
ENSG00000115266.12,APC2
ENSG00000251306.1,NDUFB4P2
ENSG00000175390.15,EIF3F
ENSG00000212766.10,EWSAT1
